ALG	DATA SET	PLEN	IT	EJECTIME	NCOM
BMH	RLNG.txt	32	0	0.000996	73639
BMH	RLNG.txt	32	1	0.000860	63973
BMH	RLNG.txt	32	2	0.001642	101418
BMH	RLNG.txt	32	3	0.001118	80772
BMH	RLNG.txt	32	4	0.000943	68620
BMH	RLNG.txt	32	5	0.000960	69105
BMH	RLNG.txt	32	6	0.001202	83879
BMH	RLNG.txt	32	7	0.001439	90804
BMH	RLNG.txt	32	8	0.000859	60108
BMH	RLNG.txt	32	9	0.000947	69508
BMH	RLNG.txt	32	10	0.001082	75609
BMH	RLNG.txt	32	11	0.000945	69856
BMH	RLNG.txt	32	12	0.001029	76015
BMH	RLNG.txt	32	13	0.000923	66546
BMH	RLNG.txt	32	14	0.001337	86027
BMH	RLNG.txt	32	15	0.001116	78073
BMH	RLNG.txt	32	16	0.001275	88536
BMH	RLNG.txt	32	17	0.001144	80182
BMH	RLNG.txt	32	18	0.000904	64034
BMH	RLNG.txt	32	19	0.001006	71983
BMH	RLNG.txt	32	20	0.001137	76807
BMH	RLNG.txt	32	21	0.001402	88917
BMH	RLNG.txt	32	22	0.001015	75171
BMH	RLNG.txt	32	23	0.000997	74083
BMH	RLNG.txt	32	24	0.001204	83354
BMH	RLNG.txt	32	25	0.001076	78140
BMH	RLNG.txt	32	26	0.001593	99204
BMH	RLNG.txt	32	27	0.001107	77406
BMH	RLNG.txt	32	28	0.000999	70649
BMH	RLNG.txt	32	29	0.000814	59507
BMH	RLNG.txt	32	30	0.001336	95290
BMH	RLNG.txt	32	31	0.001146	77553
BMH	RLNG.txt	32	32	0.001095	81666
BMH	RLNG.txt	32	33	0.000927	66065
BMH	RLNG.txt	32	34	0.001158	83607
BMH	RLNG.txt	32	35	0.001030	71296
BMH	RLNG.txt	32	36	0.000890	66114
BMH	RLNG.txt	32	37	0.001225	86076
BMH	RLNG.txt	32	38	0.001328	85571
BMH	RLNG.txt	32	39	0.001031	73270
BMH	RLNG.txt	32	40	0.001037	73912
BMH	RLNG.txt	32	41	0.001408	90832
BMH	RLNG.txt	32	42	0.001107	81828
BMH	RLNG.txt	32	43	0.001162	79447
BMH	RLNG.txt	32	44	0.000952	69353
BMH	RLNG.txt	32	45	0.001134	75551
BMH	RLNG.txt	32	46	0.001002	68188
BMH	RLNG.txt	32	47	0.001349	93409
BMH	RLNG.txt	32	48	0.001106	81986
BMH	RLNG.txt	32	49	0.000911	67384
BMH	RLNG.txt	32	50	0.001108	75957
BMH	RLNG.txt	32	51	0.001047	77410
BMH	RLNG.txt	32	52	0.001132	80110
BMH	RLNG.txt	32	53	0.002111	130764
BMH	RLNG.txt	32	54	0.001192	81326
BMH	RLNG.txt	32	55	0.001160	85505
BMH	RLNG.txt	32	56	0.000969	71649
BMH	RLNG.txt	32	57	0.001173	83336
BMH	RLNG.txt	32	58	0.001183	84764
BMH	RLNG.txt	32	59	0.001269	82611
BMH	RLNG.txt	32	60	0.001143	82501
BMH	RLNG.txt	32	61	0.001171	80169
BMH	RLNG.txt	32	62	0.001258	85535
BMH	RLNG.txt	32	63	0.001311	82944
BMH	RLNG.txt	32	64	0.001222	85154
BMH	RLNG.txt	32	65	0.001238	86459
BMH	RLNG.txt	32	66	0.002181	135409
BMH	RLNG.txt	32	67	0.001162	77881
BMH	RLNG.txt	32	68	0.001228	87898
BMH	RLNG.txt	32	69	0.001114	80236
BMH	RLNG.txt	32	70	0.001128	80531
BMH	RLNG.txt	32	71	0.000894	65515
BMH	RLNG.txt	32	72	0.001199	85014
BMH	RLNG.txt	32	73	0.001323	83661
BMH	RLNG.txt	32	74	0.001084	76803
BMH	RLNG.txt	32	75	0.001302	89850
BMH	RLNG.txt	32	76	0.001484	95107
BMH	RLNG.txt	32	77	0.001001	75397
BMH	RLNG.txt	32	78	0.001355	88333
BMH	RLNG.txt	32	79	0.001033	74164
BMH	RLNG.txt	32	80	0.000951	66901
BMH	RLNG.txt	32	81	0.000967	68156
BMH	RLNG.txt	32	82	0.001118	76543
BMH	RLNG.txt	32	83	0.001181	81846
BMH	RLNG.txt	32	84	0.001293	82819
BMH	RLNG.txt	32	85	0.001252	88274
BMH	RLNG.txt	32	86	0.001097	78984
BMH	RLNG.txt	32	87	0.001438	93905
BMH	RLNG.txt	32	88	0.000715	52557
BMH	RLNG.txt	32	89	0.001072	75814
BMH	RLNG.txt	32	90	0.001022	75357
BMH	RLNG.txt	32	91	0.002079	128258
BMH	RLNG.txt	32	92	0.001182	80563
BMH	RLNG.txt	32	93	0.001379	96032
BMH	RLNG.txt	32	94	0.001364	85292
BMH	RLNG.txt	32	95	0.001206	78290
BMH	RLNG.txt	32	96	0.001036	72089
BMH	RLNG.txt	32	97	0.001228	83458
BMH	RLNG.txt	32	98	0.001257	85682
BMH	RLNG.txt	32	99	0.001268	88110
BMH	RLNG.txt	64	0	0.001135	70129
BMH	RLNG.txt	64	1	0.000673	45546
BMH	RLNG.txt	64	2	0.000958	64576
BMH	RLNG.txt	64	3	0.000782	58148
BMH	RLNG.txt	64	4	0.000614	42808
BMH	RLNG.txt	64	5	0.000969	60655
BMH	RLNG.txt	64	6	0.001077	68454
BMH	RLNG.txt	64	7	0.000874	55826
BMH	RLNG.txt	64	8	0.000674	49132
BMH	RLNG.txt	64	9	0.000921	64109
BMH	RLNG.txt	64	10	0.000981	69465
BMH	RLNG.txt	64	11	0.000947	64436
BMH	RLNG.txt	64	12	0.000842	55512
BMH	RLNG.txt	64	13	0.001140	70776
BMH	RLNG.txt	64	14	0.000853	61974
BMH	RLNG.txt	64	15	0.001135	73567
BMH	RLNG.txt	64	16	0.000965	65909
BMH	RLNG.txt	64	17	0.000759	53774
BMH	RLNG.txt	64	18	0.001290	84200
BMH	RLNG.txt	64	19	0.000816	56878
BMH	RLNG.txt	64	20	0.000780	54530
BMH	RLNG.txt	64	21	0.000634	43718
BMH	RLNG.txt	64	22	0.000838	56983
BMH	RLNG.txt	64	23	0.000769	57166
BMH	RLNG.txt	64	24	0.000786	54120
BMH	RLNG.txt	64	25	0.000854	57072
BMH	RLNG.txt	64	26	0.000778	56852
BMH	RLNG.txt	64	27	0.000912	67624
BMH	RLNG.txt	64	28	0.000801	56624
BMH	RLNG.txt	64	29	0.001008	71496
BMH	RLNG.txt	64	30	0.000875	61572
BMH	RLNG.txt	64	31	0.000753	51439
BMH	RLNG.txt	64	32	0.000887	60072
BMH	RLNG.txt	64	33	0.000836	56906
BMH	RLNG.txt	64	34	0.001030	70376
BMH	RLNG.txt	64	35	0.000719	50746
BMH	RLNG.txt	64	36	0.000844	59590
BMH	RLNG.txt	64	37	0.001238	77261
BMH	RLNG.txt	64	38	0.001061	72291
BMH	RLNG.txt	64	39	0.000874	62086
BMH	RLNG.txt	64	40	0.000912	62383
BMH	RLNG.txt	64	41	0.000652	46415
BMH	RLNG.txt	64	42	0.000683	48907
BMH	RLNG.txt	64	43	0.000809	58858
BMH	RLNG.txt	64	44	0.000934	64413
BMH	RLNG.txt	64	45	0.000792	54844
BMH	RLNG.txt	64	46	0.000995	69919
BMH	RLNG.txt	64	47	0.000942	65349
BMH	RLNG.txt	64	48	0.000842	58886
BMH	RLNG.txt	64	49	0.000804	56615
BMH	RLNG.txt	64	50	0.001284	79839
BMH	RLNG.txt	64	51	0.001099	70717
BMH	RLNG.txt	64	52	0.000975	70055
BMH	RLNG.txt	64	53	0.000897	62115
BMH	RLNG.txt	64	54	0.001016	67599
BMH	RLNG.txt	64	55	0.000864	59433
BMH	RLNG.txt	64	56	0.000857	60358
BMH	RLNG.txt	64	57	0.000872	60439
BMH	RLNG.txt	64	58	0.000793	54594
BMH	RLNG.txt	64	59	0.000870	59167
BMH	RLNG.txt	64	60	0.000757	53798
BMH	RLNG.txt	64	61	0.000809	55436
BMH	RLNG.txt	64	62	0.000732	53542
BMH	RLNG.txt	64	63	0.000782	56785
BMH	RLNG.txt	64	64	0.001013	71162
BMH	RLNG.txt	64	65	0.000705	51492
BMH	RLNG.txt	64	66	0.000969	67030
BMH	RLNG.txt	64	67	0.000882	59184
BMH	RLNG.txt	64	68	0.000872	56133
BMH	RLNG.txt	64	69	0.000824	58364
BMH	RLNG.txt	64	70	0.000903	63734
BMH	RLNG.txt	64	71	0.001469	94449
BMH	RLNG.txt	64	72	0.000811	56489
BMH	RLNG.txt	64	73	0.000876	61408
BMH	RLNG.txt	64	74	0.001185	76120
BMH	RLNG.txt	64	75	0.000915	67334
BMH	RLNG.txt	64	76	0.000699	50545
BMH	RLNG.txt	64	77	0.000734	51219
BMH	RLNG.txt	64	78	0.000628	45411
BMH	RLNG.txt	64	79	0.000775	52467
BMH	RLNG.txt	64	80	0.000962	67709
BMH	RLNG.txt	64	81	0.000955	65230
BMH	RLNG.txt	64	82	0.001087	75734
BMH	RLNG.txt	64	83	0.001076	69387
BMH	RLNG.txt	64	84	0.000990	72566
BMH	RLNG.txt	64	85	0.001160	74216
BMH	RLNG.txt	64	86	0.000702	47136
BMH	RLNG.txt	64	87	0.000847	61979
BMH	RLNG.txt	64	88	0.001154	74692
BMH	RLNG.txt	64	89	0.000670	48791
BMH	RLNG.txt	64	90	0.001005	62225
BMH	RLNG.txt	64	91	0.000907	59461
BMH	RLNG.txt	64	92	0.000814	59549
BMH	RLNG.txt	64	93	0.000784	53855
BMH	RLNG.txt	64	94	0.000782	54479
BMH	RLNG.txt	64	95	0.000761	53251
BMH	RLNG.txt	64	96	0.000726	50944
BMH	RLNG.txt	64	97	0.001034	74506
BMH	RLNG.txt	64	98	0.001123	71946
BMH	RLNG.txt	64	99	0.001264	78672
BMH	RLNG.txt	128	0	0.000637	44772
BMH	RLNG.txt	128	1	0.000746	51987
BMH	RLNG.txt	128	2	0.000860	61913
BMH	RLNG.txt	128	3	0.000796	55418
BMH	RLNG.txt	128	4	0.000757	52804
BMH	RLNG.txt	128	5	0.000661	48100
BMH	RLNG.txt	128	6	0.000832	55875
BMH	RLNG.txt	128	7	0.000662	45841
BMH	RLNG.txt	128	8	0.000638	44443
BMH	RLNG.txt	128	9	0.000613	44003
BMH	RLNG.txt	128	10	0.000689	47745
BMH	RLNG.txt	128	11	0.000929	64887
BMH	RLNG.txt	128	12	0.000646	45830
BMH	RLNG.txt	128	13	0.000735	50214
BMH	RLNG.txt	128	14	0.000804	58590
BMH	RLNG.txt	128	15	0.000750	51835
BMH	RLNG.txt	128	16	0.000872	55758
BMH	RLNG.txt	128	17	0.000758	52904
BMH	RLNG.txt	128	18	0.000763	50720
BMH	RLNG.txt	128	19	0.000638	44423
BMH	RLNG.txt	128	20	0.000569	39296
BMH	RLNG.txt	128	21	0.000960	60984
BMH	RLNG.txt	128	22	0.000641	46852
BMH	RLNG.txt	128	23	0.000662	47840
BMH	RLNG.txt	128	24	0.000817	57894
BMH	RLNG.txt	128	25	0.000864	53602
BMH	RLNG.txt	128	26	0.000787	54135
BMH	RLNG.txt	128	27	0.000571	40660
BMH	RLNG.txt	128	28	0.000639	44243
BMH	RLNG.txt	128	29	0.000721	52323
BMH	RLNG.txt	128	30	0.000626	45938
BMH	RLNG.txt	128	31	0.000709	50905
BMH	RLNG.txt	128	32	0.000966	63071
BMH	RLNG.txt	128	33	0.000878	61366
BMH	RLNG.txt	128	34	0.000792	55715
BMH	RLNG.txt	128	35	0.001257	76743
BMH	RLNG.txt	128	36	0.000786	55175
BMH	RLNG.txt	128	37	0.000755	54386
BMH	RLNG.txt	128	38	0.000979	67231
BMH	RLNG.txt	128	39	0.000689	50253
BMH	RLNG.txt	128	40	0.000729	53264
BMH	RLNG.txt	128	41	0.000938	58674
BMH	RLNG.txt	128	42	0.000935	66947
BMH	RLNG.txt	128	43	0.000824	61140
BMH	RLNG.txt	128	44	0.000603	43844
BMH	RLNG.txt	128	45	0.000733	52005
BMH	RLNG.txt	128	46	0.000919	58211
BMH	RLNG.txt	128	47	0.001187	82691
BMH	RLNG.txt	128	48	0.000739	49975
BMH	RLNG.txt	128	49	0.000625	45213
BMH	RLNG.txt	128	50	0.000798	56527
BMH	RLNG.txt	128	51	0.001261	76853
BMH	RLNG.txt	128	52	0.000693	48093
BMH	RLNG.txt	128	53	0.000755	55242
BMH	RLNG.txt	128	54	0.000676	46952
BMH	RLNG.txt	128	55	0.000779	54415
BMH	RLNG.txt	128	56	0.000787	54827
BMH	RLNG.txt	128	57	0.001009	67865
BMH	RLNG.txt	128	58	0.000807	56605
BMH	RLNG.txt	128	59	0.000803	59094
BMH	RLNG.txt	128	60	0.001041	69853
BMH	RLNG.txt	128	61	0.000934	60319
BMH	RLNG.txt	128	62	0.000736	52065
BMH	RLNG.txt	128	63	0.000671	47079
BMH	RLNG.txt	128	64	0.000814	51913
BMH	RLNG.txt	128	65	0.000795	56163
BMH	RLNG.txt	128	66	0.000675	46488
BMH	RLNG.txt	128	67	0.000598	43595
BMH	RLNG.txt	128	68	0.000999	60164
BMH	RLNG.txt	128	69	0.000802	54166
BMH	RLNG.txt	128	70	0.000833	57957
BMH	RLNG.txt	128	71	0.000742	54565
BMH	RLNG.txt	128	72	0.000654	46262
BMH	RLNG.txt	128	73	0.000603	41472
BMH	RLNG.txt	128	74	0.000737	51840
BMH	RLNG.txt	128	75	0.000960	61341
BMH	RLNG.txt	128	76	0.000708	48266
BMH	RLNG.txt	128	77	0.000776	53979
BMH	RLNG.txt	128	78	0.001099	68720
BMH	RLNG.txt	128	79	0.001112	68626
BMH	RLNG.txt	128	80	0.000989	61017
BMH	RLNG.txt	128	81	0.000785	56229
BMH	RLNG.txt	128	82	0.000749	52897
BMH	RLNG.txt	128	83	0.000608	43213
BMH	RLNG.txt	128	84	0.000770	52858
BMH	RLNG.txt	128	85	0.001151	73287
BMH	RLNG.txt	128	86	0.000834	54158
BMH	RLNG.txt	128	87	0.000690	50484
BMH	RLNG.txt	128	88	0.000771	52924
BMH	RLNG.txt	128	89	0.000735	53011
BMH	RLNG.txt	128	90	0.000660	47452
BMH	RLNG.txt	128	91	0.000623	45696
BMH	RLNG.txt	128	92	0.000805	56862
BMH	RLNG.txt	128	93	0.000675	46999
BMH	RLNG.txt	128	94	0.000863	60918
BMH	RLNG.txt	128	95	0.000615	42311
BMH	RLNG.txt	128	96	0.000917	63493
BMH	RLNG.txt	128	97	0.000982	69046
BMH	RLNG.txt	128	98	0.000754	52204
BMH	RLNG.txt	128	99	0.000617	44691
BF	SLNG.txt	4	0	0.013119	1108316
BF	SLNG.txt	4	1	0.012200	1066859
BF	SLNG.txt	4	2	0.011162	1023598
BF	SLNG.txt	4	3	0.012365	1074288
BF	SLNG.txt	4	4	0.013107	1108163
BF	SLNG.txt	4	5	0.012456	1077606
BF	SLNG.txt	4	6	0.011191	1022123
BF	SLNG.txt	4	7	0.011820	1051595
BF	SLNG.txt	4	8	0.012191	1067449
BF	SLNG.txt	4	9	0.013166	1109871
BF	SLNG.txt	4	10	0.014846	1186929
BF	SLNG.txt	4	11	0.014140	1141215
BF	SLNG.txt	4	12	0.011167	1025440
BF	SLNG.txt	4	13	0.013245	1112744
BF	SLNG.txt	4	14	0.011855	1048681
BF	SLNG.txt	4	15	0.013348	1118258
BF	SLNG.txt	4	16	0.013050	1106298
BF	SLNG.txt	4	17	0.012238	1068772
BF	SLNG.txt	4	18	0.012225	1067495
BF	SLNG.txt	4	19	0.011826	1051733
BF	SLNG.txt	4	20	0.014855	1184834
BF	SLNG.txt	4	21	0.014115	1139722
BF	SLNG.txt	4	22	0.012487	1078843
BF	SLNG.txt	4	23	0.010899	1013771
BF	SLNG.txt	4	24	0.012382	1076722
BF	SLNG.txt	4	25	0.014738	1180597
BF	SLNG.txt	4	26	0.013474	1123610
BF	SLNG.txt	4	27	0.015892	1224306
BF	SLNG.txt	4	28	0.013057	1106490
BF	SLNG.txt	4	29	0.015944	1224306
BF	SLNG.txt	4	30	0.015170	1195739
BF	SLNG.txt	4	31	0.012341	1070941
BF	SLNG.txt	4	32	0.012038	1062418
BF	SLNG.txt	4	33	0.012686	1084605
BF	SLNG.txt	4	34	0.012336	1070785
BF	SLNG.txt	4	35	0.012250	1072819
BF	SLNG.txt	4	36	0.012978	1099630
BF	SLNG.txt	4	37	0.011273	1027223
BF	SLNG.txt	4	38	0.012966	1099630
BF	SLNG.txt	4	39	0.012976	1099630
BF	SLNG.txt	4	40	0.012089	1062589
BF	SLNG.txt	4	41	0.012248	1069395
BF	SLNG.txt	4	42	0.012341	1070594
BF	SLNG.txt	4	43	0.013112	1108575
BF	SLNG.txt	4	44	0.012409	1078843
BF	SLNG.txt	4	45	0.012762	1086389
BF	SLNG.txt	4	46	0.011185	1025415
BF	SLNG.txt	4	47	0.012316	1069837
BF	SLNG.txt	4	48	0.014847	1183649
BF	SLNG.txt	4	49	0.012257	1072819
BF	SLNG.txt	4	50	0.010971	1016011
BF	SLNG.txt	4	51	0.015270	1204173
BF	SLNG.txt	4	52	0.012252	1069157
BF	SLNG.txt	4	53	0.014702	1178120
BF	SLNG.txt	4	54	0.013191	1111235
BF	SLNG.txt	4	55	0.013465	1123610
BF	SLNG.txt	4	56	0.012248	1068910
BF	SLNG.txt	4	57	0.015061	1191076
BF	SLNG.txt	4	58	0.013353	1120862
BF	SLNG.txt	4	59	0.010902	1013846
BF	SLNG.txt	4	60	0.011805	1050862
BF	SLNG.txt	4	61	0.014917	1186505
BF	SLNG.txt	4	62	0.011157	1025068
BF	SLNG.txt	4	63	0.012378	1072320
BF	SLNG.txt	4	64	0.011022	1016017
BF	SLNG.txt	4	65	0.011155	1024473
BF	SLNG.txt	4	66	0.012810	1093389
BF	SLNG.txt	4	67	0.011959	1057626
BF	SLNG.txt	4	68	0.015261	1198342
BF	SLNG.txt	4	69	0.015057	1189124
BF	SLNG.txt	4	70	0.010766	1008205
BF	SLNG.txt	4	71	0.011738	1048687
BF	SLNG.txt	4	72	0.012120	1064595
BF	SLNG.txt	4	73	0.012079	1062382
BF	SLNG.txt	4	74	0.015843	1224306
BF	SLNG.txt	4	75	0.012148	1065132
BF	SLNG.txt	4	76	0.012912	1095210
BF	SLNG.txt	4	77	0.012426	1075155
BF	SLNG.txt	4	78	0.011137	1023111
BF	SLNG.txt	4	79	0.011867	1054109
BF	SLNG.txt	4	80	0.012113	1063575
BF	SLNG.txt	4	81	0.012766	1085857
BF	SLNG.txt	4	82	0.012262	1069170
BF	SLNG.txt	4	83	0.012256	1069312
BF	SLNG.txt	4	84	0.012387	1072970
BF	SLNG.txt	4	85	0.010897	1013343
BF	SLNG.txt	4	86	0.011638	1041581
BF	SLNG.txt	4	87	0.011166	1025461
BF	SLNG.txt	4	88	0.015026	1189983
BF	SLNG.txt	4	89	0.013002	1104475
BF	SLNG.txt	4	90	0.012098	1063077
BF	SLNG.txt	4	91	0.012091	1062315
BF	SLNG.txt	4	92	0.012276	1071544
BF	SLNG.txt	4	93	0.013005	1104619
BF	SLNG.txt	4	94	0.012163	1063473
BF	SLNG.txt	4	95	0.015253	1198342
BF	SLNG.txt	4	96	0.012071	1061814
BF	SLNG.txt	4	97	0.014218	1142910
BF	SLNG.txt	4	98	0.011889	1054852
BF	SLNG.txt	4	99	0.012422	1078124
BF	SLNG.txt	8	0	0.011223	1029306
BF	SLNG.txt	8	1	0.011169	1025331
BF	SLNG.txt	8	2	0.012861	1093457
BF	SLNG.txt	8	3	0.015763	1224935
BF	SLNG.txt	8	4	0.012969	1099938
BF	SLNG.txt	8	5	0.011982	1059035
BF	SLNG.txt	8	6	0.012241	1069524
BF	SLNG.txt	8	7	0.014609	1176220
BF	SLNG.txt	8	8	0.015788	1225979
BF	SLNG.txt	8	9	0.013339	1120996
BF	SLNG.txt	8	10	0.012080	1058691
BF	SLNG.txt	8	11	0.011436	1037936
BF	SLNG.txt	8	12	0.012099	1063298
BF	SLNG.txt	8	13	0.011989	1059319
BF	SLNG.txt	8	14	0.011101	1021172
BF	SLNG.txt	8	15	0.012303	1072802
BF	SLNG.txt	8	16	0.012972	1100027
BF	SLNG.txt	8	17	0.013301	1116010
BF	SLNG.txt	8	18	0.011152	1021578
BF	SLNG.txt	8	19	0.013055	1106676
BF	SLNG.txt	8	20	0.016033	1250064
BF	SLNG.txt	8	21	0.012569	1084016
BF	SLNG.txt	8	22	0.015041	1190854
BF	SLNG.txt	8	23	0.013278	1110199
BF	SLNG.txt	8	24	0.011243	1027052
BF	SLNG.txt	8	25	0.014807	1182716
BF	SLNG.txt	8	26	0.011300	1027129
BF	SLNG.txt	8	27	0.014846	1185799
BF	SLNG.txt	8	28	0.010960	1015867
BF	SLNG.txt	8	29	0.012430	1076606
BF	SLNG.txt	8	30	0.015444	1219475
BF	SLNG.txt	8	31	0.012479	1080370
BF	SLNG.txt	8	32	0.015832	1240793
BF	SLNG.txt	8	33	0.012368	1070211
BF	SLNG.txt	8	34	0.012387	1075656
BF	SLNG.txt	8	35	0.011132	1023118
BF	SLNG.txt	8	36	0.011340	1032405
BF	SLNG.txt	8	37	0.012054	1062342
BF	SLNG.txt	8	38	0.012328	1070248
BF	SLNG.txt	8	39	0.014658	1178146
BF	SLNG.txt	8	40	0.012059	1059479
BF	SLNG.txt	8	41	0.012233	1069799
BF	SLNG.txt	8	42	0.011820	1049529
BF	SLNG.txt	8	43	0.010607	1001696
BF	SLNG.txt	8	44	0.012389	1075312
BF	SLNG.txt	8	45	0.011728	1048380
BF	SLNG.txt	8	46	0.012307	1073067
BF	SLNG.txt	8	47	0.013573	1133335
BF	SLNG.txt	8	48	0.013571	1133474
BF	SLNG.txt	8	49	0.016079	1252049
BF	SLNG.txt	8	50	0.012080	1061368
BF	SLNG.txt	8	51	0.014796	1182596
BF	SLNG.txt	8	52	0.012416	1079331
BF	SLNG.txt	8	53	0.012267	1072062
BF	SLNG.txt	8	54	0.014731	1180565
BF	SLNG.txt	8	55	0.013358	1121986
BF	SLNG.txt	8	56	0.012261	1073552
BF	SLNG.txt	8	57	0.014196	1141757
BF	SLNG.txt	8	58	0.012461	1077399
BF	SLNG.txt	8	59	0.012687	1084864
BF	SLNG.txt	8	60	0.015890	1239632
BF	SLNG.txt	8	61	0.011119	1017352
BF	SLNG.txt	8	62	0.010924	1016043
BF	SLNG.txt	8	63	0.012063	1062444
BF	SLNG.txt	8	64	0.011503	1038682
BF	SLNG.txt	8	65	0.012007	1060657
BF	SLNG.txt	8	66	0.015174	1195761
BF	SLNG.txt	8	67	0.012539	1082370
BF	SLNG.txt	8	68	0.014267	1147653
BF	SLNG.txt	8	69	0.012045	1062722
BF	SLNG.txt	8	70	0.011958	1057282
BF	SLNG.txt	8	71	0.012123	1064736
BF	SLNG.txt	8	72	0.015062	1193806
BF	SLNG.txt	8	73	0.013104	1103274
BF	SLNG.txt	8	74	0.012338	1070382
BF	SLNG.txt	8	75	0.014767	1181673
BF	SLNG.txt	8	76	0.011139	1021372
BF	SLNG.txt	8	77	0.012310	1072819
BF	SLNG.txt	8	78	0.015740	1214941
BF	SLNG.txt	8	79	0.015094	1195130
BF	SLNG.txt	8	80	0.011099	1021655
BF	SLNG.txt	8	81	0.012536	1079027
BF	SLNG.txt	8	82	0.012052	1059611
BF	SLNG.txt	8	83	0.012003	1059675
BF	SLNG.txt	8	84	0.012374	1073886
BF	SLNG.txt	8	85	0.013487	1124288
BF	SLNG.txt	8	86	0.011987	1059333
BF	SLNG.txt	8	87	0.011822	1053518
BF	SLNG.txt	8	88	0.012053	1063121
BF	SLNG.txt	8	89	0.013061	1100526
BF	SLNG.txt	8	90	0.012349	1075554
BF	SLNG.txt	8	91	0.011211	1026258
BF	SLNG.txt	8	92	0.012220	1067441
BF	SLNG.txt	8	93	0.012232	1068654
BF	SLNG.txt	8	94	0.011163	1023796
BF	SLNG.txt	8	95	0.012767	1086023
BF	SLNG.txt	8	96	0.011814	1051382
BF	SLNG.txt	8	97	0.012485	1080273
BF	SLNG.txt	8	98	0.012434	1073672
BF	SLNG.txt	8	99	0.012121	1065345
BF	SLNG.txt	16	0	0.012693	1085230
BF	SLNG.txt	16	1	0.011062	1020196
BF	SLNG.txt	16	2	0.015556	1204378
BF	SLNG.txt	16	3	0.015117	1194002
BF	SLNG.txt	16	4	0.012362	1071823
BF	SLNG.txt	16	5	0.012459	1077967
BF	SLNG.txt	16	6	0.015672	1214121
BF	SLNG.txt	16	7	0.010591	1001112
BF	SLNG.txt	16	8	0.012379	1070684
BF	SLNG.txt	16	9	0.015059	1191198
BF	SLNG.txt	16	10	0.012359	1071725
BF	SLNG.txt	16	11	0.012398	1077379
BF	SLNG.txt	16	12	0.012817	1093490
BF	SLNG.txt	16	13	0.012107	1063782
BF	SLNG.txt	16	14	0.011971	1057076
BF	SLNG.txt	16	15	0.011412	1034948
BF	SLNG.txt	16	16	0.015099	1195219
BF	SLNG.txt	16	17	0.011160	1024142
BF	SLNG.txt	16	18	0.015140	1196046
BF	SLNG.txt	16	19	0.014989	1189140
BF	SLNG.txt	16	20	0.011954	1058239
BF	SLNG.txt	16	21	0.011136	1023396
BF	SLNG.txt	16	22	0.012464	1078567
BF	SLNG.txt	16	23	0.014700	1179422
BF	SLNG.txt	16	24	0.012287	1072706
BF	SLNG.txt	16	25	0.014889	1184647
BF	SLNG.txt	16	26	0.015459	1219521
BF	SLNG.txt	16	27	0.012309	1073501
BF	SLNG.txt	16	28	0.012093	1062760
BF	SLNG.txt	16	29	0.012848	1092892
BF	SLNG.txt	16	30	0.012058	1061290
BF	SLNG.txt	16	31	0.014877	1186672
BF	SLNG.txt	16	32	0.014673	1178624
BF	SLNG.txt	16	33	0.012203	1069003
BF	SLNG.txt	16	34	0.011183	1024910
BF	SLNG.txt	16	35	0.014972	1198090
BF	SLNG.txt	16	36	0.011214	1026915
BF	SLNG.txt	16	37	0.014988	1186636
BF	SLNG.txt	16	38	0.014733	1178411
BF	SLNG.txt	16	39	0.012168	1067552
BF	SLNG.txt	16	40	0.015043	1191081
BF	SLNG.txt	16	41	0.013247	1108330
BF	SLNG.txt	16	42	0.012231	1068690
BF	SLNG.txt	16	43	0.012083	1060907
BF	SLNG.txt	16	44	0.012325	1073947
BF	SLNG.txt	16	45	0.014170	1139905
BF	SLNG.txt	16	46	0.012070	1061812
BF	SLNG.txt	16	47	0.012809	1093238
BF	SLNG.txt	16	48	0.011611	1042915
BF	SLNG.txt	16	49	0.011950	1058101
BF	SLNG.txt	16	50	0.011963	1057956
BF	SLNG.txt	16	51	0.014993	1199718
BF	SLNG.txt	16	52	0.012765	1085977
BF	SLNG.txt	16	53	0.012045	1059456
BF	SLNG.txt	16	54	0.014970	1187845
BF	SLNG.txt	16	55	0.012255	1070791
BF	SLNG.txt	16	56	0.014723	1180455
BF	SLNG.txt	16	57	0.014656	1177921
BF	SLNG.txt	16	58	0.012253	1069401
BF	SLNG.txt	16	59	0.012265	1069726
BF	SLNG.txt	16	60	0.012274	1074925
BF	SLNG.txt	16	61	0.014158	1139848
BF	SLNG.txt	16	62	0.014906	1188549
BF	SLNG.txt	16	63	0.011190	1025565
BF	SLNG.txt	16	64	0.013270	1107830
BF	SLNG.txt	16	65	0.014816	1184697
BF	SLNG.txt	16	66	0.012317	1070053
BF	SLNG.txt	16	67	0.011976	1058987
BF	SLNG.txt	16	68	0.014777	1180797
BF	SLNG.txt	16	69	0.012328	1070479
BF	SLNG.txt	16	70	0.014806	1184056
BF	SLNG.txt	16	71	0.012080	1062454
BF	SLNG.txt	16	72	0.012704	1085623
BF	SLNG.txt	16	73	0.013243	1112742
BF	SLNG.txt	16	74	0.014806	1186345
BF	SLNG.txt	16	75	0.012302	1072779
BF	SLNG.txt	16	76	0.012344	1072398
BF	SLNG.txt	16	77	0.012423	1079507
BF	SLNG.txt	16	78	0.014228	1147654
BF	SLNG.txt	16	79	0.011130	1022912
BF	SLNG.txt	16	80	0.012400	1076243
BF	SLNG.txt	16	81	0.015178	1195945
